38 [0, 0, 5.35799986, 5.16302474, 0, 0, 5.3759022, 5.1037656, 0, 0, 5.1592605, 0, 0, 0, 0, 0, 0, 5.14156656, 0, 5.21850805, 5.22895943, 5.41094035, 5.6897832, 0, 5.17715627, 0, 0, 0, 0, 0, 0, 0]
43 [0, 0, 5.2961369, 5.13136946, 0, 0, 5.37902507, 0, 0, 5.10236134, 5.18518002, 0, 0, 0, 0, 0, 0, 5.11568624, 0, 5.1791853, 5.20031168, 5.41765723, 5.65613985, 0, 5.12159992, 0, 0, 0, 0, 0, 0, 0]
4 [0, 0, 5.4019039, 5.13932839, 0, 0, 5.3763502, 5.19672947, 0, 0, 5.20126688, 0, 0, 0, 0, 0, 0, 5.15502149, 0, 5.18164961, 5.14586166, 5.34695682, 5.6613851, 5.15458843, 5.14335556, 0, 0, 0, 0, 0, 0, 0]
57 [0, 0, 5.41033825, 0, 0, 0, 5.43273032, 5.20503369, 0, 0, 5.18132842, 0, 0, 0, 0, 0, 0, 5.11778175, 0, 5.14064008, 5.12785113, 5.3567321, 5.6456564, 5.16599642, 5.19837113, 0, 0, 0, 0, 0, 0, 0]
32 [0, 0, 5.3672541, 5.14070037, 0, 0, 5.40499902, 5.16155659, 0, 0, 5.17210728, 0, 5.1110771, 0, 0, 0, 0, 5.16623229, 0, 5.2103668, 5.14434993, 5.40721685, 5.6418694, 5.16430858, 5.18144053, 0, 0, 0, 0, 0, 0, 0]
26 [0, 0, 5.3248599, 5.12888777, 0, 0, 5.44543597, 5.17468995, 0, 0, 5.18792315, 0, 0, 0, 0, 0, 0, 5.16464178, 0, 5.18284374, 5.123428084, 5.39950162, 5.66462034, 0, 5.11847998, 0, 0, 0, 0, 0, 0, 0]
37 [0, 0, 5.3480498, 0, 0, 0, 5.37439695, 5.13594574, 0, 0, 5.1892064, 0, 0, 0, 0, 0, 0, 5.17350717, 0, 5.14569905, 5.1693004, 5.33501738, 5.6579623, 5.14670569, 5.20158255, 0, 0, 0, 0, 0, 0, 0]
89 [0, 0, 5.32435742, 5.16458139, 0, 0, 5.43343037, 5.13768956, 0, 0, 5.1513778, 0, 5.1262442, 0, 0, 0, 0, 5.16576539, 0, 5.15579572, 5.18143214, 5.42529488, 5.6848741, 5.12954926, 5.15398097, 0, 0, 0, 0, 0, 0, 0]
91 [0, 0, 5.4904735, 0, 0, 0, 5.47474045, 5.15696645, 0, 0, 5.20071279, 0, 0, 0, 0, 0, 0, 5.19017299, 5.12623926, 5.12198515, 5.17010732, 5.29916367, 5.6720007, 5.16968259, 5.2785613, 0, 0, 0, 0, 0, 0, 0]
33 [0, 0, 5.8116859, 0, 5.18707135, 5.23502573, 5.60598826, 5.275532, 0, 5.2600515, 5.3734269, 0, 5.13150871, 0, 5.39615843, 0, 0, 5.31824836, 5.35771418, 0, 5.21501906, 5.20419021, 5.6741667, 5.34353265, 5.366852, 0, 0, 0, 5.19112456, 0, 0, 0]
46 [0, 0, 5.3536154, 5.11482246, 0, 0, 5.32508764, 0, 0, 0, 5.15231885, 0, 0, 0, 0, 0, 0, 5.124956414, 0, 5.16698752, 5.21200952, 5.37702787, 5.6887232, 0, 5.1403591, 0, 0, 0, 0, 0, 0, 0]
59 [0, 0, 5.44641858, 0, 0, 0, 5.42579484, 5.19683956, 0, 0, 5.17189221, 0, 0, 0, 0, 0, 0, 5.17954427, 0, 5.1530271, 5.15914826, 5.3611285, 5.65440124, 5.1708885, 5.25825915, 0, 0, 0, 0, 0, 0, 0]
69 [0, 0, 5.34959877, 5.11958166, 0, 0, 5.36220253, 0, 0, 0, 5.16335233, 0, 0, 0, 0, 0, 0, 5.17434326, 0, 5.15740143, 5.18799028, 5.4109936, 5.6586391, 0, 5.136766, 0, 0, 0, 0, 0, 0, 0]
30 [0, 0, 5.32050547, 5.13619529, 0, 0, 5.3906241, 5.19106385, 0, 0, 5.13981822, 0, 5.12221114, 0, 0, 0, 0, 5.12666689, 0, 5.2277288, 5.116593555, 5.37419227, 5.65511554, 5.15650447, 5.20354788, 0, 0, 0, 0, 0, 0, 0]
45 [0, 0, 5.33357832, 5.13234814, 0, 0, 5.3559381, 5.10940587, 0, 0, 5.16962677, 0, 0, 0, 0, 0, 0, 5.1465656, 0, 5.21965025, 5.2309523, 5.380448, 5.66951895, 0, 5.12227737, 0, 0, 0, 0, 0, 0, 0]
49 [0, 0, 5.35971385, 5.14291455, 0, 0, 5.42161345, 5.14373992, 0, 0, 5.1848153, 0, 0, 0, 0, 0, 0, 5.14535142, 0, 5.14947428, 5.14993139, 5.3865043, 5.6526616, 5.10744327, 5.18047641, 0, 0, 0, 0, 0, 0, 0]
71 [0, 0, 5.31439912, 5.15469925, 0, 0, 5.36463764, 0, 0, 5.10628493, 5.15795861, 0, 0, 0, 0, 0, 0, 5.1336801, 0, 5.19309711, 5.21197094, 5.37126607, 5.6807384, 0, 5.1456744, 0, 0, 0, 0, 0, 0, 0]
58 [0, 0, 5.32149848, 5.15175281, 0, 0, 5.33028376, 0, 0, 5.11776116, 5.1338161, 0, 0, 0, 0, 0, 0, 5.12986068, 0, 5.19151585, 5.23441961, 5.37828085, 5.66942275, 0, 5.1419129, 0, 0, 0, 0, 0, 0, 0]
56 [0, 0, 5.3719135, 5.10646717, 0, 0, 5.36965662, 5.22691946, 0, 0, 5.15065497, 0, 0, 0, 0, 0, 0, 5.1549339, 0, 5.23038414, 5.15692508, 5.31209967, 5.6825256, 5.10946163, 5.15405318, 0, 0, 0, 0, 0, 0, 0]
70 [0, 0, 5.37853366, 5.14333305, 0, 0, 5.36487308, 5.19181362, 0, 0, 5.16753824, 0, 5.1093736, 0, 0, 0, 0, 5.16292916, 0, 5.19952269, 5.15533455, 5.40617588, 5.65881836, 5.17500907, 5.18817763, 0, 0, 0, 0, 0, 0, 0]
65 [0, 0, 5.3464912, 5.13298029, 0, 0, 5.3305359, 0, 0, 0, 5.1633464, 0, 0, 0, 0, 0, 0, 5.14012164, 0, 5.20406552, 5.22984876, 5.381316, 5.6565985, 0, 5.14233415, 0, 0, 0, 0, 0, 0, 0]
8 [0, 0, 5.38343477, 5.10362466, 0, 0, 5.45696816, 5.19711502, 0, 5.10010186, 5.20105344, 0, 0, 0, 0, 0, 0, 5.117809415, 0, 5.16124055, 5.155759, 5.32675195, 5.69666, 5.15014464, 5.14520936, 0, 0, 0, 0, 0, 0, 0]
19 [0, 0, 5.36470947, 5.124525316, 0, 0, 5.40361714, 5.19856994, 0, 5.110919334, 5.19504294, 0, 0, 0, 0, 0, 0, 5.14683759, 0, 5.23360744, 5.11831471, 5.32836753, 5.69254035, 5.1259386, 5.11344384, 0, 0, 0, 0, 0, 0, 0]
21 [0, 0, 5.34083053, 5.14252296, 0, 0, 5.40574586, 5.17175601, 0, 0, 5.14150771, 0, 0, 0, 0, 0, 0, 5.18649037, 0, 5.20783496, 5.18027374, 5.36000252, 5.6381775, 5.13662796, 5.18422061, 0, 0, 0, 0, 0, 0, 0]
22 [0, 0, 5.4015409, 5.11063967, 0, 0, 5.3702834, 5.15511157, 0, 0, 5.17999087, 0, 0, 0, 0, 0, 0, 5.13116795, 0, 5.18007025, 5.15394706, 5.31959024, 5.6506875, 5.13549903, 5.17052323, 0, 0, 0, 0, 0, 0, 0]
64 [0, 0, 5.32724425, 5.11036115, 0, 0, 5.3586303, 5.137266, 0, 0, 5.1559793, 0, 0, 0, 0, 0, 0, 5.15480494, 0, 5.1630404, 5.16929446, 5.3902553300000005, 5.6713846, 5.111267276, 5.15828793, 0, 0, 0, 0, 0, 0, 0]
5 [0, 0, 5.29830375, 5.14144911, 0, 0, 5.41043997, 5.1393356, 0, 0, 5.1844912, 0, 0, 0, 0, 0, 0, 5.16728361, 0, 5.19492345, 5.18620366, 5.42353395, 5.6760577, 5.12757902, 5.14946061, 0, 0, 0, 0, 0, 0, 0]
7 [0, 0, 5.31192622, 5.101243615, 0, 0, 5.40978974, 5.15162227, 0, 0, 5.19131726, 0, 0, 0, 0, 0, 0, 5.1416289, 0, 5.13093556, 5.16829304, 5.38942453, 5.63379383, 5.15145239, 5.20361103, 0, 0, 0, 0, 0, 0, 0]
13 [0, 0, 5.4050106, 5.11068717, 0, 0, 5.433845, 5.23784429, 0, 5.13806456, 5.15019852, 0, 0, 0, 0, 0, 0, 5.13891508, 0, 5.14443246, 0, 5.2844036, 5.7040222, 5.15912004, 5.12227189, 0, 0, 0, 0, 0, 0, 0]
54 [0, 0, 5.3397564299999996, 5.110236116, 0, 0, 5.35477424, 0, 0, 0, 5.1814504, 0, 0, 0, 0, 0, 0, 5.15101871, 0, 5.18533301, 5.17527476, 5.38042268, 5.6700841, 0, 5.1573338, 0, 0, 0, 0, 0, 0, 0]
17 [0, 0, 5.3618018, 5.16838627, 0, 0, 5.4097694, 5.15891185, 0, 0, 5.1746663999999996, 0, 5.10624372, 0, 0, 0, 0, 5.18437666, 0, 5.21325442, 5.1157034, 5.4073524, 5.61581, 5.13609788, 5.16246185, 0, 0, 0, 0, 0, 0, 0]
86 [0, 0, 5.3544701, 5.16611347, 0, 0, 5.41950336, 5.13518839, 0, 0, 5.21685486, 0, 0, 0, 0, 0, 0, 5.19224933, 0, 5.19831562, 5.21431956, 5.39694688, 5.7091619, 0, 5.14386259, 0, 0, 0, 0, 0, 0, 0]
31 [0, 0, 5.33020532, 5.11975289, 0, 0, 5.38913336, 5.17167531, 0, 0, 5.15662414, 0, 5.11080453, 0, 0, 0, 0, 5.181474, 0, 5.20762701, 5.17594874, 5.3615934, 5.65865153, 5.15087445, 5.20402567, 0, 0, 0, 0, 0, 0, 0]
34 [0, 0, 5.5551014, 0, 5.10473575, 0, 5.5173751, 5.22283976, 0, 5.15086761, 5.2788298000000005, 0, 0, 0, 5.16566058, 0, 0, 5.2158435, 5.155482, 0, 5.20237544, 5.27518153, 5.60448915, 5.24981432, 5.3097605, 0, 0, 0, 5.11993609, 0, 0, 0]
73 [0, 0, 5.33326438, 5.10954654, 0, 0, 5.39562288, 5.19022937, 0, 0, 5.19717059, 0, 5.12089355, 0, 0, 0, 0, 5.18105544, 0, 5.1566183, 5.18590885, 5.39750406, 5.6234526, 5.10843247, 5.17701565, 0, 0, 0, 0, 0, 0, 0]
18 [0, 0, 5.36019444, 5.15086612, 0, 0, 5.35331792, 5.13015725, 0, 0, 5.173267, 0, 0, 0, 0, 0, 0, 5.18301784, 0, 5.20644432, 5.15113944, 5.37837934, 5.65803057, 5.1368653, 5.18417668, 0, 0, 0, 0, 0, 0, 0]
77 [0, 0, 5.31210533, 5.10943603, 0, 0, 5.41365144, 5.15762095, 0, 0, 5.18972823, 0, 0, 0, 0, 0, 0, 5.14253454, 0, 5.1789877, 5.19039465, 5.41908818, 5.6725376, 0, 5.17238489, 0, 0, 0, 0, 0, 0, 0]
23 [0, 0, 5.3655702, 5.13385276, 0, 0, 5.41830727, 5.1564972000000004, 0, 5.12426391, 5.16316533, 0, 0, 0, 0, 0, 0, 5.17494613, 0, 5.16818401, 5.11489066, 5.34150544, 5.6975363, 5.18162644, 5.1529996, 0, 0, 0, 0, 0, 0, 0]
36 [0, 0, 5.2856293, 5.16395064, 0, 0, 5.34392914, 5.13442779, 0, 5.10643146, 5.136773, 0, 0, 0, 0, 0, 0, 5.17828514, 0, 5.20180038, 5.22646295, 5.37802374, 5.6705248, 0, 5.15373977, 0, 0, 0, 0, 0, 0, 0]
61 [0, 0, 5.29684356, 5.13480136, 0, 0, 5.4313459, 5.1868954, 0, 0, 5.17854574, 0, 0, 0, 0, 0, 0, 5.18348047, 0, 5.14565703, 5.20155501, 5.43714517, 5.65534955, 5.123620346, 5.15996899, 0, 0, 0, 0, 0, 0, 0]
14 [0, 0, 5.38111815, 5.13097073, 0, 0, 5.37202853, 5.18968727, 0, 0, 5.14786953, 0, 0, 0, 0, 0, 0, 5.15284579, 0, 5.14545356, 5.16647227, 5.40157238, 5.64455855, 5.16311012, 5.18257633, 0, 0, 0, 0, 0, 0, 0]
16 [0, 0, 5.35082507, 5.1435163, 0, 0, 5.36410287, 5.118307255, 0, 0, 5.15004607, 0, 5.107532024, 0, 0, 0, 0, 5.18157294, 0, 5.14964695, 5.17932901, 5.40059844, 5.66407037, 5.12874399, 5.17064174, 0, 0, 0, 0, 0, 0, 0]
88 [0, 0, 5.30069342, 5.16519634, 0, 0, 5.45309228, 5.2052681, 0, 0, 5.18872069, 0, 5.10285135, 0, 0, 0, 0, 5.12014076, 0, 5.14297368, 5.12409925, 5.38259298, 5.64210314, 0, 5.13368976, 0, 0, 0, 0, 0, 0, 0]
81 [0, 0, 5.27782497, 5.15730968, 0, 0, 5.4207086, 5.13001208, 0, 0, 5.20762219, 0, 0, 0, 0, 0, 0, 5.16216329, 0, 5.14870937, 5.19182046, 5.42723748, 5.7042631, 0, 5.19632591, 0, 0, 0, 0, 0, 0, 0]
41 [0, 0, 5.28726843, 5.14594166, 0, 0, 5.4124667, 5.17431737, 0, 0, 5.1909783, 0, 5.10958215, 0, 0, 0, 0, 5.1446035, 0, 5.1467441, 5.17250042, 5.41115502, 5.6658788, 5.13456693, 5.20087434, 0, 0, 0, 0, 0, 0, 0]
1 [0, 0, 5.28558227, 5.13823305, 0, 0, 5.39554483, 5.15798187, 0, 0, 5.18029669, 0, 0, 0, 0, 0, 0, 5.18524171, 0, 5.19884168, 5.15354165, 5.42664662, 5.6635876, 5.10317277, 5.20171513, 0, 0, 0, 0, 0, 0, 0]
15 [0, 0, 5.3430594, 5.15546244, 0, 0, 5.39851895, 5.12719184, 0, 0, 5.1475795, 0, 5.10007848, 0, 0, 0, 0, 5.13322932, 0, 5.14690793, 5.16521733, 5.41609186, 5.65493, 5.11408731, 5.17588225, 0, 0, 0, 0, 0, 0, 0]
44 [0, 0, 5.33186644, 5.14470252, 0, 0, 5.4334459, 5.12785086, 0, 0, 5.1768778300000005, 0, 0, 0, 0, 0, 0, 5.14246023, 0, 5.18284315, 5.16468711, 5.3824272, 5.63587534, 5.1193029, 5.2238741, 0, 0, 0, 0, 0, 0, 0]
29 [0, 0, 5.6962692, 0, 5.13972968, 5.16293496, 5.60789984, 5.27697, 0, 5.2307, 5.3388057, 0, 5.11938666, 0, 5.2670828, 0, 0, 5.2873509, 5.28281164, 0, 5.19490968, 5.28048283, 5.6202324, 5.23362361, 5.30479378, 0, 0, 0, 5.1867554, 0, 0, 0]
28 [0, 0, 5.6899307, 0, 5.14968948, 5.16586679, 5.58198804, 5.2568341, 0, 5.19342138, 5.33439392, 0, 5.14081742, 0, 5.2536148, 0, 0, 5.30105475, 5.28806195, 0, 5.21439835, 5.24274988, 5.6464063, 5.26803297, 5.35009208, 0, 0, 0, 5.1885677, 0, 0, 0]
83 [0, 0, 5.27803916, 5.13026157, 0, 0, 5.3961936999999995, 5.122618355, 0, 0, 5.1660173, 0, 0, 0, 0, 0, 0, 5.14904556, 0, 5.15114777, 5.18314105, 5.445379, 5.67010516, 5.12977107, 5.16964975, 0, 0, 0, 0, 0, 0, 0]
66 [0, 0, 5.33477017, 5.16646585, 0, 0, 5.44031063, 5.14868478, 0, 0, 5.18559767, 0, 0, 0, 0, 0, 0, 5.16030842, 0, 5.19063707, 5.19455908, 5.3919126, 5.6599961, 5.10922778, 5.18835051, 0, 0, 0, 0, 0, 0, 0]
74 [0, 0, 5.33638045, 5.110412315, 0, 0, 5.38997284, 5.15481761, 0, 0, 5.1487449, 0, 0, 0, 0, 0, 0, 5.17126293, 0, 5.20259394, 5.18632469, 5.40383047, 5.6475452, 5.120278366, 5.19588545, 0, 0, 0, 0, 0, 0, 0]
72 [0, 0, 5.3084499, 5.12953316, 0, 0, 5.37406686, 5.18233484, 0, 0, 5.19237596, 0, 0, 0, 0, 0, 0, 5.17511718, 0, 5.18388374, 5.18048167, 5.4289381500000005, 5.6571963400000005, 5.12018168, 5.1806131, 0, 0, 0, 0, 0, 0, 0]
80 [0, 0, 5.36693844, 0, 0, 0, 5.3576688, 5.19437778, 0, 0, 5.13308384, 0, 0, 0, 0, 0, 0, 5.17942968, 0, 5.17132552, 5.1832021600000004, 5.32278484, 5.6674375999999995, 5.11812334, 5.13338065, 0, 0, 0, 0, 0, 0, 0]
78 [0, 0, 5.32129458, 5.11827973, 0, 0, 5.41055214, 5.14048333, 0, 0, 5.15668611, 0, 0, 0, 0, 0, 0, 5.15831093, 0, 5.1598773, 5.17898606, 5.41121906, 5.6851191, 5.13729633, 5.14319268, 0, 0, 0, 0, 0, 0, 0]
67 [0, 0, 5.32145265, 5.11071996, 0, 0, 5.40350428, 5.16437736, 0, 0, 5.17670162, 0, 0, 0, 0, 0, 0, 5.17636704, 0, 5.1588311000000004, 5.19770299, 5.37617353, 5.6895819, 0, 5.17319977, 0, 0, 0, 0, 0, 0, 0]
75 [0, 0, 5.32301185, 5.121534824, 0, 0, 5.42471865, 5.16348362, 0, 0, 5.1613195, 0, 0, 0, 0, 0, 0, 5.18695739, 0, 5.2037938, 5.17913686, 5.40439966, 5.68702334, 5.114092804, 5.1518907800000004, 0, 0, 0, 0, 0, 0, 0]
60 [0, 0, 5.32290408, 5.16709921, 0, 0, 5.43571255, 5.15258878, 0, 0, 5.1918526, 0, 0, 0, 0, 0, 0, 5.1576389, 0, 5.16566248, 5.15817735, 5.44440982, 5.6366315, 5.11255959, 5.16258578, 0, 0, 0, 0, 0, 0, 0]
62 [0, 0, 5.28999695, 5.11651273, 0, 0, 5.43041447, 5.1721509, 0, 0, 5.2022281, 0, 0, 0, 0, 0, 0, 5.19181302, 0, 5.1939255, 5.19521861, 5.40695357, 5.6331321, 5.12470458, 5.14824167, 0, 0, 0, 0, 0, 0, 0]
52 [0, 0, 5.3060948, 5.117253736, 0, 0, 5.40715638, 5.14667949, 0, 0, 5.20621695, 0, 0, 0, 0, 0, 0, 5.14246099, 0, 5.16684967, 5.14504938, 5.38411272, 5.66560024, 5.13089888, 5.18772386, 0, 0, 0, 0, 0, 0, 0]
50 [0, 0, 5.31643072, 5.15348601, 0, 0, 5.42847073, 5.18402301, 0, 0, 5.21834758, 0, 0, 0, 0, 0, 0, 5.17611738, 0, 5.16977385, 5.15366074, 5.4183702799999995, 5.6833512, 0, 5.17385267, 0, 0, 0, 0, 0, 0, 0]
55 [0, 0, 5.29549417, 5.14211594, 0, 0, 5.3970069, 5.1512653, 0, 0, 5.21061413, 0, 0, 0, 0, 0, 0, 5.17829926, 0, 5.15292849, 5.15167513, 5.44587246, 5.66510236, 5.112392895, 5.18733174, 0, 0, 0, 0, 0, 0, 0]
90 [0, 0, 5.28573045, 5.15668362, 0, 0, 5.38726857, 0, 0, 0, 5.1523571, 0, 0, 0, 0, 0, 0, 5.18024388, 0, 5.19988823, 5.20908296, 5.40936586, 5.6492292, 0, 5.1406198, 0, 0, 0, 0, 0, 0, 0]
82 [0, 0, 5.30914864, 5.13885993, 0, 0, 5.42562547, 5.13341245, 0, 0, 5.17144038, 0, 0, 0, 0, 0, 0, 5.16130348, 0, 5.20359851, 5.14615197, 5.41401935, 5.65715057, 0, 5.14116155, 0, 0, 0, 0, 0, 0, 0]
87 [0, 0, 5.34213993, 5.109216675, 0, 0, 5.44536072, 5.17234282, 0, 0, 5.19058254, 0, 0, 0, 0, 0, 0, 5.20172252, 0, 5.1545778, 5.15068085, 5.40817732, 5.64228946, 5.12625967, 5.15142298, 0, 0, 0, 0, 0, 0, 0]
42 [0, 0, 5.33500686, 5.108362034, 0, 0, 5.42965946, 5.16199498, 0, 0, 5.20863952, 0, 0, 0, 0, 0, 0, 5.15501672, 0, 5.1908736, 5.18131644, 5.3999673999999995, 5.65968126, 5.13526739, 5.19962974, 0, 0, 0, 0, 0, 0, 0]
12 [0, 0, 5.30948204, 5.10454366, 0, 0, 5.4076568, 5.1301109799999995, 0, 0, 5.19142987, 0, 0, 0, 0, 0, 0, 5.17994063, 0, 5.20150174, 5.19819574, 5.42214146, 5.6676812, 5.12127149, 5.19498512, 0, 0, 0, 0, 0, 0, 0]
76 [0, 0, 5.32725945, 0, 0, 0, 5.38665235, 5.13433811, 0, 0, 5.14880751, 0, 0, 0, 0, 0, 0, 5.1563104, 0, 5.18418615, 5.1866933, 5.39921007, 5.6054001, 0, 5.1363442, 0, 0, 0, 0, 0, 0, 0]
25 [0, 0, 5.3407733, 5.12404153, 0, 0, 5.39794043, 5.17811845, 0, 0, 5.17863502, 0, 0, 0, 0, 0, 0, 5.13252729, 0, 5.1396505, 5.15748133, 5.36961177, 5.6348968, 5.10723862, 5.1474005, 0, 0, 0, 0, 0, 0, 0]
35 [0, 0, 5.31870347, 5.14343111, 0, 0, 5.42103064, 5.11015098, 0, 0, 5.15033245, 0, 0, 0, 0, 0, 0, 5.1728769, 0, 5.18101749, 5.18968266, 5.40590534, 5.6295268499999995, 5.11320715, 5.1442179, 0, 0, 0, 0, 0, 0, 0]
27 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
79 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
40 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
9 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
85 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
39 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
24 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
11 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
53 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
68 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
